store_id,year,month,population,location_code,id,age,gender,race,marital_status,education,division,tenure,training_status,jlevel,salary,absent,turnover,persuasion_skills,commitment,respect,development,goal,perf_feedback,perf_fair,reward_fair,work_life,competition,culture_fit,extraversion,conscientiousness,emotion_stability,agreeable,openness,cognitive_ability,structured_interview,business_rating,behavior_rating,sales_skills
1522,2019,10,71,76,1838,37,Female,W,Y,Some high school,Cellphones and Accessories,7.40,N,1,62964.43,16,4,2,4,3,1,1,2,2,3,1,2,3,1,3,3,2,2,2,2,1,2,3
1522,2019,10,71,76,3713,31,Female,W,Y,Post-secondary degree,Computer & Electronics,8.40,N,2,60469.67,15,3,3,2,2,2,1,2,1,2,3,2,3,3,4,3,1,3,2,4,3,2,3
1522,2019,10,71,76,4629,20,Male,W,N,Post-secondary degree,Office Products,4.90,Y,2,73585.29,13,3,2,3,2,1,1,1,2,2,1,5,3,3,2,1,2,2,3,3,2,1,3
1522,2019,10,71,76,5050,38,Female,W,Y,Post-secondary degree,Computer & Electronics,7.10,Y,3,60282.25,10,1,3,4,4,3,1,2,2,4,2,4,3,5,4,3,3,2,3,1,3,3,3
1522,2019,10,71,76,6284,22,Male,W,Y,Some college,Computer & Electronics,4.70,Y,1,22438.24,6,2,2,3,4,1,1,1,3,2,5,1,3,4,2,3,2,2,3,3,1,3,3
1522,2019,10,71,76,7818,28,Male,W,N,High school diploma or equivalent,Office Products,3.80,Y,3,69743.34,19,4,2,4,2,2,1,1,2,4,1,3,1,3,3,3,2,1,2,4,2,2,3
1522,2019,10,71,76,6853,33,Female,W,N,Post-secondary degree,Computer & Electronics,7.40,Y,4,125909.84,10,1,5,2,1,1,1,2,2,4,2,2,2,5,3,1,3,5,2,5,3,3,3
1528,2019,10,61,471,8378,38,Male,W,N,Post-secondary degree,Office Products,9.20,Y,4,74431.88,10,1,3,4,1,2,1,2,2,2,4,1,1,4,4,2,2,1,3,5,3,2,2
1528,2019,10,61,471,3775,26,Male,W,N,Post-secondary degree,Cellphones and Accessories,4.90,Y,1,51986.30,19,4,2,2,1,1,1,1,2,3,3,4,3,3,2,2,2,3,2,3,2,2,2
1528,2019,10,61,471,627,41,Male,W,Y,High school diploma or equivalent,Office Products,9.30,N,1,69403.55,6,1,3,3,1,2,1,2,1,4,1,3,4,3,3,3,2,3,4,4,3,2,3
1528,2019,10,61,471,8907,41,Female,W,N,Some high school,Office Products,8.50,Y,1,51659.03,6,1,2,1,1,2,3,1,3,3,3,5,4,5,5,2,3,2,5,5,3,3,3
1528,2019,10,61,471,1668,44,Male,W,N,High school diploma or equivalent,Home Appliances,8.60,Y,4,85213.37,3,1,5,4,1,2,1,3,1,1,2,3,3,5,2,1,4,4,3,5,3,3,2
1528,2019,10,61,471,2112,44,Female,NW,N,Some college,Home Appliances,9.00,N,1,58961.08,13,3,2,3,1,2,2,1,1,2,1,2,3,4,2,2,1,3,3,3,2,1,3
1528,2019,10,61,471,2834,32,Female,W,N,Some college,Cellphones and Accessories,7.10,N,4,128780.91,16,4,4,3,1,1,1,1,2,2,1,5,2,4,4,2,1,5,4,3,3,1,3
1528,2019,10,61,471,1202,36,Male,W,Y,High school diploma or equivalent,Office Products,9.80,N,1,63159.81,17,3,2,1,2,1,1,3,1,3,2,3,2,3,2,3,1,3,2,3,2,1,2
1528,2019,10,61,471,8000,23,Female,NW,N,High school diploma or equivalent,Computer & Electronics,7.60,N,2,61594.16,23,3,2,4,2,2,1,1,3,4,2,3,3,4,4,1,2,3,3,1,3,2,3
1528,2019,10,61,471,1699,27,Male,NW,Y,Some college,Home Appliances,6.60,N,2,60839.66,17,4,2,1,1,2,1,1,3,2,2,2,2,1,3,2,1,2,1,2,2,1,3
1528,2019,10,61,471,9403,32,Female,W,N,Post-secondary degree,Cellphones and Accessories,7.30,Y,2,48561.05,14,2,3,2,2,3,1,2,1,2,3,4,3,2,4,2,3,2,1,4,3,2,3
1528,2019,10,61,471,1442,15,Female,W,N,Some college,Cellphones and Accessories,3.80,Y,1,42973.58,12,2,3,2,2,1,3,1,1,4,2,2,3,4,4,1,2,2,3,4,3,2,3
1528,2019,10,61,471,5322,21,Male,W,N,Some college,Cellphones and Accessories,6.60,N,1,27283.23,0,1,2,3,2,1,3,1,4,4,2,1,5,3,4,1,1,3,3,5,3,3,3
1528,2019,10,61,471,5040,28,Male,W,N,Some high school,Cellphones and Accessories,6.30,Y,1,43503.50,0,1,2,2,1,2,1,1,1,3,5,3,5,2,2,2,2,3,3,5,1,3,3
1541,2019,10,47,126,9471,24,Male,NW,N,Post-secondary degree,Computer & Electronics,6.90,N,1,43254.91,12,3,2,3,1,3,2,2,2,5,3,2,2,5,3,2,1,2,5,5,3,2,3
1541,2019,10,47,126,7588,43,Female,W,Y,Post-secondary degree,Computer & Electronics,8.80,N,2,76661.04,5,1,3,1,2,2,3,2,2,1,2,2,3,4,3,3,1,4,2,5,1,3,1
1541,2019,10,47,126,1251,37,Male,W,Y,Some high school,Office Products,8.20,Y,4,125912.23,11,4,2,1,1,2,1,4,1,3,1,3,3,2,2,3,2,1,1,3,2,2,3
1541,2019,10,47,126,6543,27,Male,W,N,Some college,Office Products,5.50,N,1,42851.99,0,4,2,3,1,1,2,1,2,5,4,1,4,1,2,2,1,2,1,1,1,1,3
1541,2019,10,47,126,3341,28,Male,NW,N,High school diploma or equivalent,Office Products,8.40,N,4,130514.69,21,4,5,2,2,2,1,2,2,3,2,2,1,5,1,1,1,1,2,5,3,3,3
1541,2019,10,47,126,773,32,Male,W,Y,Post-secondary degree,Computer & Electronics,8.20,N,4,67383.73,4,1,4,2,3,1,1,2,1,1,2,2,4,3,4,3,1,5,3,3,2,2,1
1541,2019,10,47,126,751,30,Male,W,Y,Some high school,Cellphones and Accessories,4.60,N,2,73487.55,18,4,3,2,1,2,1,3,2,3,2,3,2,1,3,4,1,4,2,2,2,2,2
1541,2019,10,47,126,7860,12,Male,NW,Y,Post-secondary degree,Cellphones and Accessories,2.30,Y,1,25011.24,7,5,1,3,1,2,1,1,2,1,5,1,5,1,3,3,2,1,1,2,1,3,3
1541,2019,10,47,126,6650,37,Male,W,Y,High school diploma or equivalent,Office Products,9.00,N,3,54204.88,5,2,1,4,1,1,1,2,3,1,2,4,4,2,4,3,1,1,4,1,2,2,2
1541,2019,10,47,126,2598,25,Male,W,Y,Post-secondary degree,Cellphones and Accessories,6.00,Y,2,65712.38,29,3,3,1,2,2,1,3,1,3,2,2,1,2,4,3,3,1,1,3,3,2,3
1541,2019,10,47,126,3854,24,Male,W,N,Some college,Computer & Electronics,5.60,N,3,68611.79,8,1,3,1,2,2,1,1,2,2,1,3,3,3,2,1,2,4,3,3,1,2,1
1541,2019,10,47,126,2152,34,Female,W,Y,Post-secondary degree,Computer & Electronics,8.00,N,1,59914.93,9,3,3,3,2,1,1,1,1,1,2,2,4,3,3,3,1,5,3,3,2,2,1
1541,2019,10,47,126,3593,39,Male,W,N,Post-secondary degree,Cellphones and Accessories,10.50,N,2,62105.05,0,1,4,4,3,1,1,1,3,4,4,3,3,4,3,1,1,3,2,2,2,1,3
1541,2019,10,47,126,9951,37,Male,W,N,Some college,Home Appliances,9.60,N,1,55475.14,7,1,3,1,2,2,1,1,3,3,1,2,2,1,2,1,1,3,2,3,2,2,3
1552,2019,10,67,66,5561,27,Male,W,N,Some college,Home Appliances,4.00,Y,1,25039.35,18,5,1,3,1,1,1,2,3,3,3,5,3,4,2,2,1,2,2,1,1,1,1
1552,2019,10,67,66,9092,28,Male,W,Y,Post-secondary degree,Home Appliances,5.30,Y,3,66241.13,1,3,3,2,2,2,1,1,2,3,1,4,4,4,3,5,3,3,2,3,2,3,1
1552,2019,10,67,66,2456,22,Female,NW,Y,Some college,Cellphones and Accessories,7.70,Y,1,25640.64,22,5,1,3,1,1,1,1,1,1,1,2,4,3,2,3,2,2,3,3,1,1,1
1552,2019,10,67,66,9680,21,Male,W,N,Some college,Home Appliances,6.30,N,1,64141.64,11,4,2,2,2,1,1,1,1,1,3,1,2,2,3,2,1,2,2,5,1,1,1
1552,2019,10,67,66,397,29,Male,W,Y,High school diploma or equivalent,Computer & Electronics,6.30,N,2,51142.32,6,1,3,2,2,2,2,2,1,1,3,1,3,3,2,3,2,4,3,1,1,1,1
1552,2019,10,67,66,1193,31,Male,W,Y,Some college,Computer & Electronics,4.40,N,2,52311.94,23,3,2,1,3,2,1,1,1,1,3,1,1,2,2,3,2,2,1,1,1,2,2
1552,2019,10,67,66,7542,28,Female,NW,Y,Some college,Home Appliances,5.70,N,3,49545.40,8,4,1,2,1,1,2,1,1,1,2,2,5,4,3,3,1,2,2,5,2,2,3
1552,2019,10,67,66,4060,22,Male,NW,N,Post-secondary degree,Office Products,3.20,N,1,58990.70,5,5,1,3,1,1,2,3,1,1,3,5,5,4,3,2,1,2,2,3,2,2,2
1552,2019,10,67,66,8627,34,Male,W,N,Some college,Cellphones and Accessories,9.70,N,2,47016.14,0,1,2,3,5,1,1,1,1,4,5,3,3,1,3,2,1,2,3,2,2,3,2
1552,2019,10,67,66,9136,28,Male,NW,Y,Some high school,Cellphones and Accessories,6.60,Y,2,62777.63,20,4,2,4,3,1,1,2,3,3,1,4,3,3,3,4,4,1,4,2,2,1,3
1552,2019,10,67,66,4158,26,Male,W,N,Some college,Home Appliances,6.50,Y,1,55158.07,0,1,3,5,2,1,1,3,2,3,2,4,4,4,4,2,4,1,4,4,3,3,3
1552,2019,10,67,66,8994,27,Female,NW,N,Some high school,Home Appliances,7.00,Y,1,49141.96,20,4,3,3,1,2,1,1,2,4,2,5,2,5,3,1,3,2,4,5,3,3,3
1552,2019,10,67,66,8855,28,Male,W,N,High school diploma or equivalent,Office Products,5.30,N,2,45394.35,17,3,2,1,1,3,1,1,2,1,3,3,3,1,3,1,2,2,2,3,2,2,2
1552,2019,10,67,66,3075,30,Male,W,N,Some college,Cellphones and Accessories,5.40,Y,1,55824.66,20,3,4,5,1,2,1,1,2,2,3,3,2,2,2,1,3,3,3,3,2,2,3
1552,2019,10,67,66,2539,54,Female,NW,N,Some college,Computer & Electronics,10.80,Y,3,77750.38,10,1,4,3,2,2,1,2,2,3,2,3,3,4,4,1,3,4,3,3,2,2,3
1562,2019,10,69,539,674,31,Female,W,Y,High school diploma or equivalent,Computer & Electronics,4.40,N,1,31065.43,20,3,1,3,1,1,2,1,3,1,1,3,4,2,2,3,1,4,5,2,1,2,3
1562,2019,10,69,539,4097,51,Male,NW,Y,High school diploma or equivalent,Computer & Electronics,8.10,N,2,51339.34,27,3,2,2,2,1,1,1,1,3,1,1,1,4,2,4,2,3,3,1,1,2,3
1562,2019,10,69,539,4391,22,Female,NW,Y,Some high school,Computer & Electronics,4.20,N,1,48724.68,15,4,1,2,2,2,2,1,3,1,2,3,4,2,2,2,1,3,2,1,1,2,2
1562,2019,10,69,539,8460,25,Male,W,N,Post-secondary degree,Home Appliances,8.10,N,1,54747.83,0,3,4,2,1,1,1,1,2,1,4,2,4,1,3,2,1,5,2,4,2,2,1
1562,2019,10,69,539,2279,21,Female,W,Y,Some high school,Cellphones and Accessories,6.70,Y,2,78716.05,27,3,2,2,1,1,1,2,2,5,1,5,1,3,4,3,3,2,3,4,3,1,3
1562,2019,10,69,539,3646,22,Male,NW,Y,High school diploma or equivalent,Computer & Electronics,6.60,N,2,51590.14,11,1,3,2,1,1,2,1,2,1,2,2,3,3,3,3,2,4,5,2,1,2,3
1562,2019,10,69,539,721,29,Female,W,N,Some college,Computer & Electronics,4.70,Y,3,50471.78,20,3,3,2,2,3,1,1,2,1,1,3,3,4,4,2,2,4,2,3,2,2,3
1562,2019,10,69,539,9570,43,Male,W,Y,Some college,Office Products,11.00,N,3,71936.46,17,3,1,2,4,3,1,3,4,3,2,1,1,4,3,3,2,1,1,4,2,2,3
1562,2019,10,69,539,1270,24,Female,W,Y,Some college,Cellphones and Accessories,6.70,Y,1,44364.36,8,4,4,4,1,2,1,3,1,3,1,4,5,2,4,2,3,4,5,3,3,2,3
1562,2019,10,69,539,6560,32,Male,W,N,Some college,Computer & Electronics,8.10,N,3,72256.13,0,1,4,1,2,2,1,2,3,3,1,2,5,3,4,2,2,4,2,1,2,2,1
1562,2019,10,69,539,8304,34,Female,W,N,Some college,Computer & Electronics,6.50,Y,2,65972.02,12,2,4,3,2,3,1,1,4,2,1,2,2,5,3,1,3,3,3,3,3,3,3
1562,2019,10,69,539,7721,26,Male,W,N,Some high school,Home Appliances,6.10,Y,4,90544.88,11,2,3,1,2,2,1,1,3,5,1,2,1,3,2,1,3,2,2,1,1,1,1
1562,2019,10,69,539,267,29,Female,NW,Y,High school diploma or equivalent,Cellphones and Accessories,7.40,Y,2,60949.48,7,2,2,4,5,1,3,1,2,1,4,3,4,3,4,3,3,1,3,4,3,3,3
1562,2019,10,69,539,2098,26,Male,W,Y,Post-secondary degree,Office Products,6.70,N,2,60695.02,26,5,2,2,3,1,1,1,1,3,2,4,2,3,3,3,2,3,1,3,2,2,3
1562,2019,10,69,539,2268,25,Female,W,Y,Some college,Computer & Electronics,4.40,N,2,46008.40,8,3,2,2,1,1,2,2,1,1,1,1,4,3,3,2,1,4,3,4,1,1,3
1565,2019,10,49,92,5656,31,Male,NW,Y,High school diploma or equivalent,Cellphones and Accessories,5.20,N,1,51093.38,17,3,3,3,2,1,2,1,1,2,1,4,3,3,2,2,2,3,4,3,2,2,2
1565,2019,10,49,92,8383,29,Male,NW,N,Post-secondary degree,Home Appliances,7.80,Y,2,76563.05,0,2,3,3,1,2,2,1,1,4,2,3,4,5,2,1,2,3,2,5,3,2,3
1565,2019,10,49,92,3383,44,Male,W,Y,Some college,Cellphones and Accessories,9.90,Y,1,41712.05,26,2,3,2,1,1,1,1,1,2,3,2,1,2,3,2,3,2,3,3,2,1,3
1565,2019,10,49,92,9789,32,Female,W,Y,Some high school,Home Appliances,7.70,Y,1,66722.80,23,4,2,2,1,1,1,1,1,1,1,1,2,1,2,2,3,1,3,2,2,1,3
1565,2019,10,49,92,2520,31,Male,W,N,Post-secondary degree,Cellphones and Accessories,9.60,Y,2,68876.50,3,1,4,5,1,3,1,3,1,4,2,2,2,4,1,1,1,3,3,2,1,2,3
1565,2019,10,49,92,1303,27,Female,NW,N,Some college,Cellphones and Accessories,4.90,Y,1,38679.61,12,4,2,4,4,1,2,2,1,1,2,3,4,2,3,1,3,1,2,1,1,2,3
1565,2019,10,49,92,6753,40,Female,NW,N,Some college,Cellphones and Accessories,9.90,Y,4,127739.11,7,2,3,5,2,3,1,1,1,3,1,3,4,3,3,2,4,3,2,2,2,1,2
1565,2019,10,49,92,8945,40,Male,W,N,High school diploma or equivalent,Home Appliances,10.80,Y,4,123356.66,0,1,4,4,2,4,1,1,1,2,3,2,5,2,2,1,3,3,2,4,3,2,3
1565,2019,10,49,92,318,45,Male,NW,Y,Post-secondary degree,Cellphones and Accessories,9.60,N,4,73714.66,5,2,2,1,1,1,1,1,1,2,1,3,4,3,3,4,1,4,2,1,2,2,2
1565,2019,10,49,92,1385,28,Male,NW,Y,Some college,Computer & Electronics,5.00,Y,1,32387.00,17,4,3,2,2,1,1,1,1,2,1,2,3,4,1,4,3,3,2,2,2,3,3
1565,2019,10,49,92,9949,24,Male,W,N,Post-secondary degree,Cellphones and Accessories,6.60,Y,2,66196.28,13,2,3,3,1,1,1,3,3,3,2,1,1,3,3,2,2,2,2,1,1,1,1
1565,2019,10,49,92,6089,34,Male,W,N,Some college,Cellphones and Accessories,7.40,Y,4,124673.17,17,2,4,3,2,1,2,2,3,2,3,3,1,3,2,1,3,3,2,2,2,1,2
1565,2019,10,49,92,3498,27,Female,W,Y,Some college,Computer & Electronics,5.60,Y,1,64306.38,17,4,3,3,3,2,1,1,1,3,2,3,2,4,2,2,3,3,1,1,1,2,1
1565,2019,10,49,92,7837,19,Male,W,N,Post-secondary degree,Cellphones and Accessories,5.60,Y,1,48844.94,0,1,4,4,1,3,1,1,3,2,3,2,3,2,2,1,3,3,2,2,2,3,2
1565,2019,10,49,92,6677,26,Male,NW,N,High school diploma or equivalent,Home Appliances,4.90,N,3,54864.33,2,1,2,3,1,2,3,2,3,2,1,3,4,4,3,2,1,2,5,1,1,1,3
1569,2019,10,62,188,4644,31,Female,NW,Y,Post-secondary degree,Computer & Electronics,4.20,N,1,28071.33,22,5,1,2,2,1,1,2,2,1,1,4,3,2,1,2,1,3,2,1,1,1,2
1569,2019,10,62,188,6623,22,Male,W,N,Post-secondary degree,Office Products,8.20,Y,2,79553.15,6,2,4,3,1,2,2,1,2,4,1,2,2,2,1,1,2,3,2,4,3,1,3
1569,2019,10,62,188,644,25,Male,W,N,Some college,Cellphones and Accessories,9.20,Y,1,41186.05,4,2,3,3,1,2,1,1,2,3,3,2,3,3,3,2,3,1,3,5,1,1,1
1569,2019,10,62,188,231,30,Female,NW,N,High school diploma or equivalent,Computer & Electronics,5.10,Y,2,65387.92,6,2,2,3,1,2,3,2,1,1,1,2,4,3,2,1,2,3,4,1,1,1,1
1569,2019,10,62,188,5577,51,Female,W,Y,Post-secondary degree,Home Appliances,11.20,N,4,139391.53,20,3,3,3,1,1,2,1,3,2,1,2,1,4,4,3,2,3,2,3,2,1,1
1569,2019,10,62,188,8131,40,Male,W,N,High school diploma or equivalent,Computer & Electronics,10.10,N,2,55996.73,14,1,3,4,3,3,1,1,2,2,2,2,1,3,2,1,1,4,3,1,1,2,1
1569,2019,10,62,188,9895,26,Female,NW,Y,Post-secondary degree,Cellphones and Accessories,5.90,N,2,57651.24,25,5,2,2,2,1,1,1,1,1,1,3,3,1,2,3,2,3,1,2,2,1,3
1569,2019,10,62,188,5819,34,Female,NW,Y,Some college,Computer & Electronics,6.90,N,1,39794.78,8,2,2,1,1,1,2,1,1,2,1,4,5,2,1,4,2,3,4,1,1,1,1
1569,2019,10,62,188,653,37,Male,W,Y,Post-secondary degree,Home Appliances,7.70,N,1,61703.29,11,3,2,1,2,1,1,2,2,1,1,2,4,4,1,4,2,2,2,2,2,1,3
1569,2019,10,62,188,5896,29,Female,NW,Y,High school diploma or equivalent,Cellphones and Accessories,5.70,Y,2,64539.48,25,5,3,3,2,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,1,3
1569,2019,10,62,188,3472,25,Male,NW,N,Some college,Computer & Electronics,3.90,N,1,32686.66,20,3,2,1,2,1,1,1,1,2,2,2,3,4,2,2,1,4,3,2,1,2,1
1569,2019,10,62,188,983,45,Male,W,N,Some college,Office Products,11.40,N,2,77795.95,2,2,3,5,3,2,2,2,3,3,3,3,4,2,3,1,1,4,2,3,2,2,3
1569,2019,10,62,188,921,45,Male,W,N,Some college,Home Appliances,5.20,N,3,56946.05,3,1,3,3,1,2,1,1,1,3,1,1,4,3,2,3,1,4,4,3,2,2,2
1569,2019,10,62,188,1618,30,Male,W,Y,Some high school,Cellphones and Accessories,8.30,N,3,79663.07,20,3,2,2,3,2,1,1,2,1,1,1,1,3,1,2,1,3,2,1,1,1,2
1569,2019,10,62,188,4251,43,Male,W,Y,High school diploma or equivalent,Cellphones and Accessories,9.10,N,3,75847.23,18,3,2,2,4,1,1,1,2,2,1,1,2,1,2,4,2,3,2,2,2,1,3
1582,2019,10,62,169,3175,23,Female,W,N,Some college,Computer & Electronics,6.20,Y,1,55943.54,19,2,3,1,1,2,1,2,1,1,1,2,2,2,3,1,3,3,2,1,1,1,3
1582,2019,10,62,169,6193,26,Female,W,N,Some college,Cellphones and Accessories,5.40,N,1,33408.79,18,4,1,1,1,1,1,1,2,1,1,4,4,1,3,2,1,3,2,2,2,1,3
1582,2019,10,62,169,195,33,Male,W,N,Some college,Cellphones and Accessories,5.70,N,4,65311.91,20,1,3,3,3,1,2,1,1,2,2,2,1,3,4,3,4,2,4,4,3,2,3
1582,2019,10,62,169,1531,26,Male,NW,Y,Post-secondary degree,Cellphones and Accessories,7.20,N,1,44680.15,19,3,2,2,1,1,1,1,1,2,3,4,2,3,2,3,2,2,3,1,1,1,1
1582,2019,10,62,169,5286,30,Female,W,Y,Some college,Computer & Electronics,7.40,N,1,40083.47,30,5,1,1,2,2,1,1,3,1,1,1,1,3,3,2,1,3,1,1,1,1,3
1582,2019,10,62,169,2604,39,Female,W,N,High school diploma or equivalent,Home Appliances,7.60,Y,1,57656.21,0,2,3,3,2,1,1,2,1,2,3,4,5,2,3,1,2,3,2,2,2,2,2
1582,2019,10,62,169,6448,35,Male,W,Y,Post-secondary degree,Office Products,8.30,N,4,59418.62,15,3,1,2,1,2,2,3,2,4,2,1,2,3,3,3,1,3,1,4,2,2,3
1582,2019,10,62,169,4960,33,Male,NW,Y,Some college,Computer & Electronics,6.10,N,2,52341.21,21,4,2,2,1,1,1,2,2,2,1,3,2,3,2,5,2,3,3,4,1,1,1
1582,2019,10,62,169,5276,44,Male,NW,N,Some college,Office Products,7.60,N,1,63113.28,4,3,3,2,1,1,1,2,1,4,1,2,4,3,3,2,1,3,3,4,2,1,1
1582,2019,10,62,169,8249,30,Female,NW,N,Some high school,Office Products,6.70,Y,1,55153.61,11,4,3,2,2,1,1,1,2,1,1,4,4,4,1,1,2,4,3,3,2,1,2
1582,2019,10,62,169,6372,33,Male,NW,Y,Post-secondary degree,Home Appliances,7.20,Y,2,56708.88,4,3,2,3,3,2,1,4,4,1,1,4,5,4,2,2,4,1,1,2,2,1,2
1582,2019,10,62,169,5318,30,Male,W,Y,Some college,Cellphones and Accessories,6.30,N,3,56855.32,14,1,5,4,1,1,1,2,4,4,2,3,2,5,4,4,2,1,5,5,3,2,1
1582,2019,10,62,169,9188,22,Female,NW,Y,High school diploma or equivalent,Cellphones and Accessories,2.70,N,1,32313.31,30,5,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,4,3,3,2,1,3
1582,2019,10,62,169,8501,33,Female,W,Y,Some high school,Computer & Electronics,5.20,N,1,34529.98,21,3,1,2,1,1,1,1,3,3,1,3,4,3,3,4,1,3,5,1,1,1,1
1582,2019,10,62,169,2260,50,Female,W,Y,Post-secondary degree,Cellphones and Accessories,9.70,N,3,71272.56,23,4,3,5,1,2,1,2,1,1,1,1,2,4,3,3,3,3,3,5,2,2,1
1609,2019,10,64,309,8837,30,Male,NW,Y,Some college,Cellphones and Accessories,8.70,N,1,52853.47,13,3,2,2,4,1,1,1,2,1,2,5,5,3,2,2,2,3,3,3,2,1,3
1609,2019,10,64,309,5491,28,Male,NW,N,Some college,Office Products,7.30,N,2,78678.17,0,3,2,4,3,3,1,2,2,3,4,5,4,1,2,1,1,2,1,2,2,2,3
1609,2019,10,64,309,1541,30,Male,NW,Y,Some college,Cellphones and Accessories,6.50,N,1,43796.14,16,3,2,1,3,2,1,2,1,3,1,2,2,5,1,3,1,2,3,5,3,3,3
1609,2019,10,64,309,9363,43,Male,W,Y,Post-secondary degree,Home Appliances,7.70,Y,4,124544.95,12,3,3,3,2,3,2,3,1,2,1,1,2,2,4,3,3,3,1,3,2,2,1
1609,2019,10,64,309,5749,32,Male,W,N,Some high school,Office Products,5.10,N,3,64722.04,3,3,1,3,2,1,1,2,1,3,3,2,4,3,4,2,1,1,3,4,3,2,3
1609,2019,10,64,309,937,36,Male,W,N,Some college,Office Products,11.20,Y,4,87952.23,0,1,3,5,1,3,1,3,1,1,2,1,5,4,4,2,3,1,2,3,2,2,3
1609,2019,10,64,309,8052,19,Female,NW,Y,Some college,Home Appliances,2.80,N,1,56754.31,10,4,2,1,1,1,1,3,2,1,1,5,5,5,1,2,1,4,3,4,3,1,3
1609,2019,10,64,309,9765,36,Male,NW,N,High school diploma or equivalent,Cellphones and Accessories,4.60,Y,1,51578.95,12,2,4,2,2,1,1,1,2,1,2,2,2,3,2,1,3,3,3,2,2,1,2
1609,2019,10,64,309,1323,33,Male,W,Y,Some high school,Home Appliances,6.80,N,2,55930.53,15,2,1,1,1,1,2,2,1,1,3,1,2,4,2,3,1,1,5,1,1,1,3
1609,2019,10,64,309,4445,20,Male,NW,Y,High school diploma or equivalent,Office Products,4.30,Y,2,64305.49,10,3,3,2,2,1,1,1,1,1,1,2,3,3,1,3,2,2,3,2,2,1,3
1609,2019,10,64,309,5923,21,Female,W,N,Some college,Computer & Electronics,6.10,N,2,74569.91,4,1,3,4,1,2,1,2,2,3,1,1,3,3,3,1,2,3,3,1,1,1,1
1609,2019,10,64,309,6370,27,Female,NW,N,Post-secondary degree,Computer & Electronics,8.10,Y,1,60968.05,14,3,3,4,2,2,2,1,2,4,1,2,3,5,2,1,2,3,3,5,3,1,3
1609,2019,10,64,309,9461,50,Male,W,Y,Some college,Computer & Electronics,9.40,N,2,73544.91,14,2,3,1,2,1,2,1,1,3,2,3,2,3,3,3,1,5,3,1,1,1,1
1609,2019,10,64,309,9176,45,Male,NW,Y,High school diploma or equivalent,Cellphones and Accessories,7.80,N,1,49080.69,16,3,3,3,2,1,2,1,2,2,2,2,3,3,2,3,2,4,3,4,2,1,2
1609,2019,10,64,309,2686,49,Female,W,N,High school diploma or equivalent,Home Appliances,6.50,N,3,68598.05,15,2,2,1,1,1,1,1,1,3,1,3,2,3,2,2,1,2,2,3,1,1,1
1622,2019,10,34,592,2630,29,Male,W,Y,Some college,Cellphones and Accessories,5.10,Y,2,54653.04,5,2,2,1,2,2,1,1,1,3,5,1,4,3,2,3,3,1,2,3,1,3,3
1622,2019,10,34,592,3876,44,Male,NW,N,Some college,Home Appliances,12.80,N,4,164531.88,0,1,4,5,4,1,1,1,2,3,2,3,4,4,4,2,3,4,2,1,2,2,1
1622,2019,10,34,592,6620,36,Male,W,Y,Some college,Cellphones and Accessories,9.70,Y,2,65380.17,29,4,3,1,1,1,1,4,1,3,1,2,1,4,3,4,4,3,2,5,2,1,1
1622,2019,10,34,592,2178,21,Male,W,N,Some high school,Home Appliances,7.60,N,2,53364.29,0,2,3,3,1,2,1,1,1,2,4,1,3,1,2,2,1,2,2,2,2,3,3
1622,2019,10,34,592,7956,25,Male,NW,N,Post-secondary degree,Home Appliances,8.00,N,1,59756.85,14,4,2,3,3,1,1,1,1,3,3,3,2,3,1,2,1,3,1,1,2,1,3
1622,2019,10,34,592,7105,40,Female,NW,N,Some high school,Home Appliances,8.00,Y,1,33885.82,14,3,1,1,1,3,1,1,1,1,1,2,4,4,2,2,3,1,3,1,1,1,1
1622,2019,10,34,592,7924,34,Female,NW,N,Some high school,Cellphones and Accessories,6.80,N,2,69376.79,0,1,3,1,3,1,3,1,2,3,1,2,5,4,3,1,1,4,3,5,2,2,1
1622,2019,10,34,592,8644,47,Female,W,Y,Some high school,Home Appliances,4.80,Y,2,57328.84,16,4,1,2,1,2,2,1,1,3,1,3,3,1,4,5,3,1,2,5,3,2,3
1622,2019,10,34,592,4898,28,Male,W,N,Some high school,Office Products,7.90,Y,2,76517.14,0,2,2,3,2,2,1,4,3,4,2,3,5,2,4,1,2,1,1,1,2,2,3
1622,2019,10,34,592,5222,21,Male,W,N,Post-secondary degree,Computer & Electronics,5.20,Y,1,53510.66,10,1,4,3,1,2,3,2,1,2,2,4,2,1,2,2,3,3,3,5,1,1,1
1622,2019,10,34,592,2542,26,Female,W,N,Some college,Home Appliances,4.90,N,1,44496.99,9,4,1,1,1,1,1,1,2,3,1,4,4,2,2,1,1,2,1,4,1,1,3
1622,2019,10,34,592,6728,29,Male,NW,Y,Post-secondary degree,Office Products,6.90,N,1,70018.77,16,4,1,1,2,2,1,3,1,4,1,4,3,3,3,2,1,1,1,1,1,1,1
1622,2019,10,34,592,2187,23,Male,W,N,Some college,Home Appliances,7.10,Y,4,139781.34,0,1,4,5,3,3,1,1,2,4,3,1,1,2,3,1,2,2,1,1,1,1,1
1622,2019,10,34,592,415,47,Male,NW,Y,Some college,Office Products,7.00,N,1,44719.13,18,5,1,3,1,1,1,1,2,2,2,5,4,3,2,4,2,1,2,3,2,2,2
