store_id,locnearestformat,locnearestany,locimargintarget,locimarginactual,locomargintarget,locomarginactual,locrevenuetarget,locrevenueactual,locgmargintarget,locgmarginactual,locexpensetarget,locexpenseactual,locebitdatarget,locebitdaactual,minwage,unemployed,edu14,year,month,yrmo,population,Voluntary_turnover,Layoff,Hiring,unitmonth_female,unitmonth_ftpt,unitmonth_hrlyrate,unitmonth_white,tenure,rmgrwhite,rmgrfemale,
1824,43.18,12.74,490630,311752,23073,31258,854367,858405,513704,343010,270865,257668,242839,85253,15.23,5.76,0.49,2019,1,660,111,3.60,0.00,2.70,0.61,0.24,14.01,0.42,34.83,0.32,0.79,
1824,43.18,12.74,332923,342043,42944,47846,1116402,1200612,375867,389889,296273,271425,79594,118464,15.23,5.76,0.49,2019,2,661,107,1.87,0.00,0.94,0.60,0.25,14.04,0.42,36.81,0.33,0.80,
1824,43.18,12.74,464872,376960,55630,52386,1403553,1309974,520502,429346,335452,320704,185050,108642,15.23,5.76,0.49,2019,3,662,107,1.87,0.00,1.87,0.60,0.24,14.13,0.42,37.11,0.35,0.80,
1824,43.18,12.74,327290,276723,37517,24703,1026098,871328,364807,301426,277848,257699,86958,43727,15.23,5.76,0.49,2019,4,663,105,2.86,0.00,0.00,0.62,0.23,14.07,0.40,38.56,0.34,0.82,
1824,43.18,12.74,368829,324226,60870,46091,1386968,1219852,429699,370317,314169,292728,115530,77589,15.23,5.76,0.49,2019,5,664,103,3.88,0.00,0.00,0.62,0.26,14.31,0.39,40.02,0.35,0.81,
1824,43.18,12.74,346624,314598,51859,48868,1351267,1308393,398483,363466,348208,343191,50275,20275,15.23,5.76,0.49,2019,6,665,103,3.88,0.00,1.94,0.62,0.25,14.42,0.39,40.38,0.32,0.83,
1824,43.18,12.74,339453,246523,32019,27060,964784,926975,371472,273583,294107,247177,77364,26406,15.23,5.76,0.49,2019,7,666,104,3.85,0.00,1.92,0.64,0.26,14.47,0.41,39.95,0.31,0.83,
1824,43.18,12.74,409164,249798,46386,32443,1103521,1017866,455551,282241,301978,274110,153572,8131,15.23,5.76,0.49,2019,8,667,103,6.80,0.00,0.97,0.64,0.25,14.59,0.40,40.56,0.31,0.85,
1824,43.18,12.74,399295,342659,48045,40734,1298206,1331571,447341,383393,342518,338294,104823,45099,15.23,5.76,0.49,2019,9,668,106,4.72,0.00,6.60,0.64,0.25,14.53,0.41,39.09,0.53,0.63,
1824,43.18,12.74,337389,312816,31402,31886,974727,977717,368791,344702,300069,281030,68722,63672,15.23,5.76,0.49,2019,10,669,110,0.91,0.00,7.27,0.62,0.24,14.49,0.42,38.21,0.53,0.63,
1835,63.55,46.15,222214,148145,36326,12600,672540,599851,258541,160745,213629,215375,44911,-54630,14.48,6.55,0.48,2018,1,648,72,5.56,0.00,0.00,0.45,0.27,13.20,0.82,37.88,0.88,0.64,
1835,63.55,46.15,178248,202214,28342,28050,680553,733619,206591,230264,222340,215566,-15748,14698,14.48,6.55,0.48,2018,2,649,70,1.43,0.00,2.86,0.45,0.26,13.15,0.81,39.33,0.94,0.73,
1835,63.55,46.15,308835,236209,43967,41043,1058603,889981,352802,277252,274587,266114,78215,11138,14.48,6.55,0.48,2018,3,650,73,2.74,0.00,5.48,0.43,0.26,13.26,0.81,38.41,0.93,0.71,
1835,63.55,46.15,310679,193810,34945,27466,933101,707479,345624,221276,235290,237336,110334,-16060,14.48,6.55,0.48,2018,4,651,77,7.79,0.00,2.60,0.43,0.28,13.12,0.78,37.00,0.99,0.78,
1835,63.55,46.15,253117,236071,38760,26565,940492,850181,291877,262636,246356,239254,45521,23382,14.48,6.55,0.48,2018,5,652,76,3.95,0.00,5.26,0.46,0.27,13.25,0.77,37.64,0.99,0.83,
1835,63.55,46.15,273457,215036,42195,20758,1040441,897482,315652,235794,272364,274791,43288,-38997,14.48,6.55,0.48,2018,6,653,77,0.00,0.00,7.79,0.45,0.26,13.26,0.79,37.26,0.99,0.82,
1835,63.55,46.15,173306,155391,23766,19104,659411,648329,197072,174495,222933,246661,-25860,-72166,14.48,6.55,0.48,2018,7,654,79,3.80,0.00,2.53,0.44,0.24,13.20,0.79,37.29,0.99,0.82,
1835,63.55,46.15,188058,168976,27400,17256,708237,675617,215459,186232,233407,229546,-17948,-43314,14.48,6.55,0.48,2018,8,655,81,2.47,0.00,6.17,0.46,0.24,13.18,0.73,37.01,0.99,0.80,
1835,63.55,46.15,278011,225483,37812,24280,941790,832330,315823,249763,266514,252374,49309,-2611,14.48,6.55,0.48,2018,9,656,81,7.41,3.24,1.24,0.46,0.25,13.26,0.73,37.58,0.99,0.81,
1835,63.55,46.15,257983,171446,29730,27776,747520,599234,287714,199222,234646,217644,53068,-18422,14.48,6.55,0.48,2018,10,657,80,7.50,0.00,5.00,0.42,0.20,12.87,0.71,34.71,0.99,0.96,
1835,63.55,46.15,373111,257736,56593,36651,1377696,1133669,429704,294387,301967,280614,127737,13773,14.48,6.55,0.48,2018,11,658,75,6.67,0.00,0.00,0.44,0.20,12.88,0.73,32.32,0.93,0.92,
1835,63.55,46.15,573357,305060,56512,34623,1773529,1252784,629869,339683,341022,300288,288847,39395,14.48,6.55,0.48,2018,12,659,70,5.71,0.00,0.00,0.43,0.23,12.93,0.74,34.86,0.93,0.91,
1835,63.55,46.15,290969,144596,22005,14445,600080,494600,312975,159041,214729,75527,98246,83476,14.48,5.72,0.50,2019,1,660,62,1.61,0.00,0.00,0.43,0.24,12.90,0.74,37.69,0.94,0.92,
1835,63.55,46.15,196457,152114,28084,27468,696553,542050,224542,179582,193798,176738,30744,2844,14.48,5.72,0.50,2019,2,661,68,4.41,4.94,5.88,0.46,0.23,13.02,0.74,34.96,0.96,0.93,
1835,63.55,46.15,273041,205966,40488,30659,894461,736600,313530,236625,218142,198192,95387,38433,14.48,5.72,0.50,2019,3,662,67,11.94,0.00,5.97,0.48,0.25,13.02,0.71,35.25,0.97,0.94,
1835,63.55,46.15,212735,174772,33743,25469,727021,558107,246478,200241,184999,192433,61479,7808,14.48,5.72,0.50,2019,4,663,62,17.74,0.00,4.84,0.49,0.25,13.20,0.67,35.16,0.98,0.95,
1835,63.55,46.15,258917,181946,37177,28539,865737,703422,296094,210485,208274,188745,87820,21740,14.48,5.72,0.50,2019,5,664,60,8.33,0.00,11.67,0.49,0.24,13.48,0.69,35.73,0.98,0.77,
1835,63.55,46.15,254975,201174,33422,27312,894936,781315,288398,228486,228567,229490,59831,-1004,14.48,5.72,0.50,2019,6,665,59,5.09,0.00,10.17,0.42,0.24,13.81,0.68,35.75,1.00,0.80,
1835,63.55,46.15,190534,161909,24256,18808,632210,545386,214790,180717,189387,183689,25403,-2972,14.48,5.72,0.50,2019,7,666,60,5.00,0.00,3.33,0.40,0.25,13.57,0.75,35.22,1.00,0.78,
1835,63.55,46.15,170668,121379,25511,15587,663595,529698,196179,136966,186911,178674,9267,-41708,14.48,5.72,0.50,2019,8,667,63,4.76,0.00,9.52,0.41,0.25,13.57,0.73,33.60,1.00,0.76,
1835,63.55,46.15,262967,160688,30514,12330,831826,639666,293481,173018,228253,211464,65228,-38446,14.48,5.72,0.50,2019,9,668,62,9.68,0.00,8.06,0.47,0.26,13.53,0.76,34.16,1.00,0.74,
1835,63.55,46.15,194099,136327,20999,14706,597481,463806,215098,151033,189430,174404,25668,-23371,14.48,5.72,0.50,2019,10,669,59,3.39,0.00,0.00,0.47,0.27,13.58,0.75,35.29,1.00,0.71,
1840,52.06,52.06,173695,101916,19277,12883,494655,412168,192973,114799,132222,129718,60751,-14919,13.48,6.11,0.45,2018,1,648,53,0.00,0.00,0.00,0.58,0.28,12.89,0.60,52.45,0.42,0.00,
1840,52.06,52.06,132357,115384,13839,15765,490950,498966,146196,131149,138207,126065,7988,5084,13.48,6.11,0.45,2018,2,649,53,1.89,0.00,0.00,0.58,0.28,12.89,0.60,53.45,0.42,0.00,
1840,52.06,52.06,214922,176468,25067,25274,741688,650802,239989,201742,167455,105597,72533,96145,13.48,6.11,0.45,2018,3,650,56,3.57,3.79,0.00,0.61,0.30,13.22,0.57,51.39,0.41,0.39,
1840,52.06,52.06,180251,141134,17893,16307,569988,550820,198145,157441,136242,121054,61903,36387,13.48,6.11,0.45,2018,4,651,57,3.51,0.00,0.00,0.57,0.29,13.20,0.61,51.29,0.46,0.40,
1840,52.06,52.06,175676,144734,28016,17071,691234,628114,203693,161805,152159,137933,51534,23872,13.48,6.11,0.45,2018,5,652,56,3.57,0.00,0.00,0.57,0.30,13.71,0.63,51.77,0.45,0.41,
1840,52.06,52.06,196167,97270,25892,12870,757889,617502,222060,110140,177813,165842,44246,-55702,13.48,6.11,0.45,2018,6,653,58,0.00,0.00,6.90,0.57,0.29,13.59,0.62,49.59,0.43,0.43,
1840,52.06,52.06,147386,118976,12820,11708,506818,585310,160206,130684,147740,133327,12466,-2643,13.48,6.11,0.45,2018,7,654,58,1.72,0.00,0.00,0.57,0.28,13.59,0.62,50.59,0.43,0.43,
1840,52.06,52.06,142639,98966,21706,10450,585386,459197,164345,109416,159246,142305,5098,-32889,13.48,6.11,0.45,2018,8,655,60,10.00,0.00,5.00,0.58,0.28,13.52,0.65,49.13,0.45,0.40,
1840,52.06,52.06,174008,136008,24394,8300,668066,593888,198402,144308,171454,141347,26948,2961,13.48,6.11,0.45,2018,9,656,60,3.33,0.00,8.33,0.60,0.27,13.48,0.67,47.12,0.52,0.57,
1840,52.06,52.06,131923,116705,13243,7548,474822,422923,145166,124253,144828,126053,338,-1800,13.48,6.11,0.45,2018,10,657,58,1.72,0.00,0.00,0.60,0.28,13.52,0.67,49.48,0.60,0.53,
1840,52.06,52.06,240814,166425,35848,19283,942213,734754,276662,185708,188712,158777,87950,26931,13.48,6.11,0.45,2018,11,658,62,1.61,0.00,3.23,0.59,0.26,13.39,0.66,47.19,0.97,0.50,
1840,52.06,52.06,391956,238236,30922,16799,1214480,944874,422879,255035,223613,194004,199265,61031,13.48,6.11,0.45,2018,12,659,62,1.61,0.00,0.00,0.58,0.27,13.45,0.65,47.42,0.95,0.50,
1840,52.06,52.06,211369,95675,14374,7666,435586,341266,225744,103341,136020,103592,89723,-251,13.48,5.21,0.46,2019,1,660,61,1.64,0.00,0.00,0.58,0.27,13.45,0.65,49.18,0.97,0.49,
1840,52.06,52.06,121004,104971,17022,14215,460565,425437,138027,119186,120127,116885,17900,2301,13.48,5.21,0.46,2019,2,661,60,3.33,3.67,0.00,0.57,0.28,13.52,0.67,50.61,0.97,0.50,
1840,52.06,52.06,199669,144318,19970,14443,633231,561763,219639,158761,144523,139138,75116,19623,13.48,5.21,0.46,2019,3,662,60,6.67,0.00,3.33,0.59,0.28,13.74,0.66,50.63,0.97,0.48,
1840,52.06,52.06,150713,113067,19981,8419,557667,434781,170695,121486,122635,119004,48059,2482,13.48,5.21,0.46,2019,4,663,55,3.64,0.00,0.00,0.57,0.30,13.80,0.67,54.55,0.96,0.45,
1840,52.06,52.06,156321,117218,27978,14076,644957,498492,184299,131294,139486,129250,44812,2044,13.48,5.21,0.46,2019,5,664,60,6.67,0.00,10.00,0.58,0.27,13.56,0.66,50.10,0.97,0.48,
1840,52.06,52.06,129462,110257,20814,9743,622422,563918,150277,120000,151349,150448,-1072,-30448,13.48,5.21,0.46,2019,6,665,56,3.57,0.00,0.00,0.57,0.29,13.72,0.64,53.71,0.98,0.52,
1840,52.06,52.06,161122,215874,20803,5787,591927,495897,181925,221661,130928,118553,50996,103082,13.48,5.21,0.46,2019,7,666,54,3.70,0.00,0.00,0.57,0.30,13.81,0.63,55.98,0.98,0.85,
1840,52.06,52.06,109560,91439,15342,7210,473620,423662,124902,98649,126514,114701,-1611,-16052,13.48,5.21,0.46,2019,8,667,54,9.26,0.00,3.70,0.61,0.30,13.81,0.61,55.76,0.98,0.87,
1840,52.06,52.06,172149,138058,19905,10919,624298,602312,192054,148977,156549,144809,35505,4168,13.48,5.21,0.46,2019,9,668,52,3.85,0.00,5.77,0.58,0.31,13.93,0.65,57.87,0.98,0.87,
1840,52.06,52.06,138190,86163,12184,4630,443270,349829,150374,90793,123843,106031,26531,-15238,13.48,5.21,0.46,2019,10,669,52,5.77,0.00,3.85,0.56,0.31,13.98,0.65,57.94,0.98,0.87,
1917,73.06,16.56,258990,99265,17736,11179,704271,507877,276726,110444,178683,187065,98043,-76621,14.48,6.55,0.48,2018,1,648,67,1.49,0.00,0.00,0.53,0.30,13.67,0.89,36.11,0.91,0.57,
1917,73.06,16.56,180291,153972,30353,34139,744650,660418,210644,188111,185112,189711,25532,-1600,14.48,6.55,0.48,2018,2,649,70,1.43,0.00,2.86,0.55,0.29,13.61,0.90,34.67,0.93,0.59,
1917,73.06,16.56,240917,202633,32988,25878,937387,821756,273905,228511,211039,212813,62866,15698,14.48,6.55,0.48,2018,3,650,71,4.22,0.00,1.41,0.53,0.30,13.61,0.87,34.94,0.94,0.58,
1917,73.06,16.56,285195,157205,35651,26663,864107,702074,320847,183868,187844,183678,133002,190,14.48,6.55,0.48,2018,4,651,78,7.69,0.00,5.13,0.53,0.28,13.56,0.86,32.71,0.94,0.59,
1917,73.06,16.56,195456,188616,35106,7525,782913,730508,230562,196141,194123,199057,36438,-2916,14.48,6.55,0.48,2018,5,652,73,10.96,0.00,0.00,0.52,0.30,13.75,0.86,34.01,0.92,0.55,
1917,73.06,16.56,218555,134412,34027,31280,892058,849396,252583,165692,212443,230422,40140,-64730,14.48,6.55,0.48,2018,6,653,72,5.56,0.00,1.39,0.50,0.29,13.67,0.88,34.33,0.97,0.54,
1917,73.06,16.56,170375,137773,24870,13373,615220,603281,195245,151146,177837,180725,17408,-29579,14.48,6.55,0.48,2018,7,654,79,7.59,0.00,7.59,0.51,0.28,13.51,0.85,32.51,0.99,0.56,
1917,73.06,16.56,167208,125132,26802,17253,757400,639183,194010,142385,198067,183787,-4056,-41402,14.48,6.55,0.48,2018,8,655,79,7.59,0.00,5.06,0.53,0.27,13.89,0.85,30.52,0.99,0.59,
1917,73.06,16.56,224538,173583,30626,5150,885742,758021,255165,178733,209875,203027,45289,-24294,14.48,6.55,0.48,2018,9,656,81,3.70,0.00,7.41,0.57,0.25,13.31,0.84,29.84,0.99,0.62,
1917,73.06,16.56,234039,114554,22500,20679,702327,581920,256539,135233,190879,154717,65660,-19484,14.48,6.55,0.48,2018,10,657,83,8.43,0.00,0.00,0.54,0.22,13.00,0.85,29.75,0.98,0.10,
1917,73.06,16.56,350266,227163,41593,27325,1275804,1053986,391860,254488,244859,219373,147000,35115,14.48,6.55,0.48,2018,11,658,81,4.94,0.00,1.24,0.52,0.23,13.02,0.85,29.64,0.95,0.04,
1917,73.06,16.56,460238,292348,53333,27565,1620493,1227171,513572,319913,280575,222447,232996,97466,14.48,6.55,0.48,2018,12,659,77,9.09,0.00,1.30,0.55,0.20,12.74,0.84,30.91,0.95,0.04,
1917,73.06,16.56,334013,151352,15714,6635,678702,575834,349728,157987,178516,143973,171211,13976,14.48,5.72,0.50,2019,1,660,72,4.17,0.00,1.39,0.51,0.21,12.91,0.86,33.78,0.96,0.04,
1917,73.06,16.56,169001,127919,25295,24673,674522,557549,194296,152592,169182,137150,25114,15442,14.48,5.72,0.50,2019,2,661,72,9.72,4.78,4.17,0.53,0.22,12.94,0.85,34.46,0.97,0.04,
1917,73.06,16.56,242476,220155,33790,33222,844456,779124,276267,253377,185406,162252,90860,91125,14.48,5.72,0.50,2019,3,662,62,0.00,0.00,0.00,0.50,0.26,12.88,0.84,39.50,1.00,0.05,
1917,73.06,16.56,168543,158691,27781,21088,679954,616961,196324,179779,160471,134796,35853,44983,14.48,5.72,0.50,2019,4,663,66,12.12,0.00,6.06,0.48,0.27,12.87,0.83,38.05,1.00,0.05,
1917,73.06,16.56,182756,246906,31606,14919,732118,596737,214363,261825,182507,156226,31855,105599,14.48,5.72,0.50,2019,5,664,59,6.78,0.00,1.70,0.51,0.29,13.12,0.85,41.41,1.00,0.05,
1917,73.06,16.56,194731,152018,31517,9247,834830,716116,226248,161265,196199,176511,30049,-15246,14.48,5.72,0.50,2019,6,665,60,5.00,0.00,5.00,0.53,0.35,13.47,0.82,40.97,1.00,0.35,
1917,73.06,16.56,168019,138074,20139,7793,589979,525926,188158,145867,161456,130544,26702,15323,14.48,5.72,0.50,2019,7,666,63,7.94,0.00,4.76,0.57,0.30,13.12,0.81,39.27,1.00,0.37,
1917,73.06,16.56,153622,98274,26182,17307,647947,496192,179805,115581,161762,138824,18042,-23243,14.48,5.72,0.50,2019,8,667,61,6.56,0.00,3.28,0.56,0.31,13.08,0.85,40.79,1.00,0.41,
1917,73.06,16.56,222680,158837,27099,13787,797550,678170,249779,172624,190016,157723,59763,14901,14.48,5.72,0.50,2019,9,668,58,3.45,0.00,0.00,0.57,0.31,12.94,0.84,43.55,1.00,0.07,
1917,73.06,16.56,176273,144419,17463,3592,613342,528308,193736,148011,156933,135773,36802,12238,14.48,5.72,0.50,2019,10,669,60,0.00,0.00,6.67,0.53,0.32,13.12,0.85,40.53,1.00,0.05,
1928,5.51,10.15,532390,284504,47546,18653,1271901,1015534,579936,303157,422938,423668,156997,-120511,14.23,5.91,0.49,2018,1,648,150,2.00,0.00,0.67,0.56,0.26,13.68,0.22,45.69,0.70,0.48,
1928,5.51,10.15,350298,271310,43248,41554,1242154,1136787,393547,312864,435033,432557,-41485,-119693,14.23,5.91,0.49,2018,2,649,149,1.34,0.00,2.68,0.54,0.26,13.69,0.21,45.88,0.73,0.50,
1928,5.51,10.15,591595,401855,53442,31502,1716663,1413288,645038,433357,511927,568717,133110,-135376,14.23,5.91,0.49,2018,3,650,151,0.00,0.00,3.97,0.54,0.26,13.80,0.21,45.81,0.74,0.51,
1928,5.51,10.15,658618,461746,46220,27810,1601491,1360166,704839,489556,452778,453992,252060,35564,14.23,5.91,0.49,2018,4,651,153,3.27,0.00,1.96,0.54,0.26,13.78,0.20,46.10,0.74,0.50,
1928,5.51,10.15,668868,648546,80341,45018,1992297,1734201,749209,693564,514017,515064,235191,178500,14.23,5.91,0.49,2018,5,652,151,1.33,0.00,1.99,0.53,0.26,13.83,0.20,47.26,0.72,0.52,
1928,5.51,10.15,791028,552595,65589,37156,2359558,2152161,856618,589751,581985,594053,274632,-4302,14.23,5.91,0.49,2018,6,653,154,3.25,0.00,3.25,0.53,0.27,14.03,0.19,46.86,0.75,0.51,
1928,5.51,10.15,573343,351886,42971,15819,1538405,1277906,616314,367705,465222,464678,151092,-96973,14.23,5.91,0.49,2018,7,654,161,3.73,0.00,6.83,0.52,0.27,13.99,0.20,45.65,0.73,0.49,
1928,5.51,10.15,424196,409866,44649,26434,1363755,1246747,468845,436300,474242,480047,-5397,-43747,14.23,5.91,0.49,2018,8,655,159,3.15,0.00,3.15,0.52,0.27,13.98,0.21,45.89,0.75,0.50,
1928,5.51,10.15,596769,455107,58583,25825,1783577,1564490,655352,480932,537573,505220,117778,-24288,14.23,5.91,0.49,2018,9,656,153,2.61,2.65,1.31,0.51,0.28,13.99,0.21,46.73,0.74,0.52,
1928,5.51,10.15,582263,465744,53324,31082,1471205,1270190,635587,496826,465934,440957,169653,55869,14.23,5.91,0.49,2018,10,657,153,1.96,0.00,1.31,0.52,0.28,14.08,0.21,47.63,0.73,0.55,
1928,5.51,10.15,693607,520349,91132,66073,2218818,1925987,784739,586422,543730,539378,241009,47044,14.23,5.91,0.49,2018,11,658,158,1.90,0.00,0.00,0.54,0.28,13.92,0.21,46.71,0.69,0.58,
1928,5.51,10.15,917662,672325,90416,61646,3000112,2500007,1008079,733971,636852,593748,371227,140223,14.23,5.91,0.49,2018,12,659,158,3.80,0.00,1.27,0.52,0.28,14.16,0.21,47.02,0.69,0.59,
1928,5.51,10.15,655731,326392,38168,23437,1210012,956911,693899,349829,433649,428011,260249,-78198,14.98,5.18,0.51,2019,1,660,150,0.00,0.00,0.00,0.51,0.29,14.25,0.22,49.89,0.69,0.60,
1928,5.51,10.15,308052,268835,43324,24598,1128163,970565,351376,293433,438837,707625,-87460,-414192,14.98,5.18,0.51,2019,2,661,150,6.67,0.00,0.00,0.51,0.29,14.25,0.22,50.89,0.69,0.59,
1928,5.51,10.15,509263,445135,53054,39660,1498983,1342426,562318,484795,498994,199943,63323,284852,14.98,5.18,0.51,2019,3,662,145,2.07,0.00,2.07,0.50,0.29,14.52,0.21,51.34,0.69,0.61,
1928,5.51,10.15,490487,414227,53555,33000,1388164,1174543,544043,447227,435760,399047,108282,48180,14.98,5.18,0.51,2019,4,663,149,4.03,0.00,2.68,0.49,0.28,14.45,0.20,50.56,0.69,0.61,
1928,5.51,10.15,596209,567922,61675,45579,1774136,1509914,657885,613501,504205,455287,153679,158214,14.98,5.18,0.51,2019,5,664,142,2.11,0.00,0.70,0.51,0.30,14.46,0.20,52.32,0.71,0.61,
1928,5.51,10.15,775615,545060,63566,44926,2225129,1806661,839182,589986,586174,521350,253007,68636,14.98,5.18,0.51,2019,6,665,148,1.35,0.00,1.35,0.51,0.28,14.33,0.20,50.70,0.69,0.65,
1928,5.51,10.15,481813,380583,36440,32840,1353110,1217599,518254,413423,459957,424031,58296,-10608,14.98,5.18,0.51,2019,7,666,147,2.72,0.00,2.04,0.52,0.28,14.39,0.20,51.72,0.70,0.64,
1928,5.51,10.15,395362,279380,43446,24980,1291243,1078487,438808,304360,452115,430980,-13307,-126620,14.98,5.18,0.51,2019,8,667,146,6.85,0.00,2.74,0.54,0.28,14.33,0.20,52.42,0.71,0.63,
1928,5.51,10.15,569397,500316,47982,34315,1661147,1483939,617379,534631,532321,547569,85058,-12938,14.98,5.18,0.51,2019,9,668,139,5.04,0.00,0.00,0.55,0.28,14.28,0.21,54.55,0.71,0.66,
1928,5.51,10.15,562181,401586,36478,35140,1371409,1181743,598660,436726,451803,448298,146856,-11572,14.98,5.18,0.51,2019,10,669,133,5.26,0.00,0.75,0.55,0.29,14.39,0.21,56.93,0.71,0.68,
1929,18.27,18.27,150792,392112,23668,6730,495204,371131,174461,398842,154966,156734,19494,242108,14.23,5.57,0.52,2018,1,648,67,5.97,0.00,1.49,0.45,0.25,13.59,0.81,42.01,0.55,0.61,
1929,18.27,18.27,100587,81842,12667,16406,446004,386502,113255,98248,158273,148914,-45017,-50666,14.23,5.57,0.52,2018,2,649,66,1.52,0.00,3.03,0.45,0.24,13.52,0.80,43.32,0.59,0.64,
1929,18.27,18.27,176881,106014,16933,20214,641424,492962,193814,126228,192421,178717,1392,-52489,14.23,5.57,0.52,2018,3,650,68,0.00,0.00,7.35,0.44,0.24,13.37,0.82,41.25,0.57,0.63,
1929,18.27,18.27,174990,113426,13433,10300,538968,421265,188423,123726,154435,146648,33988,-22922,14.23,5.57,0.52,2018,4,651,68,10.29,0.00,2.94,0.43,0.24,13.40,0.81,42.13,0.59,0.63,
1929,18.27,18.27,177324,120910,19904,11407,665713,456985,197228,132317,165901,151570,31327,-19253,14.23,5.57,0.52,2018,5,652,64,10.94,0.00,4.69,0.45,0.25,13.54,0.80,44.73,0.61,0.59,
1929,18.27,18.27,171393,102255,16505,13197,688983,496598,187898,115452,190438,166705,-2540,-51253,14.23,5.57,0.52,2018,6,653,77,2.60,0.00,20.78,0.51,0.21,13.39,0.74,36.91,0.53,0.64,
1929,18.27,18.27,115544,61139,12838,138,456726,301231,128382,61277,145046,147765,-16663,-86488,14.23,5.57,0.52,2018,7,654,79,10.13,0.00,5.06,0.53,0.19,13.24,0.72,36.68,0.51,0.66,
1929,18.27,18.27,136111,112076,18002,33007,571873,559597,154113,145083,174720,155682,-20606,-10599,14.23,5.57,0.52,2018,8,655,73,4.11,0.00,1.37,0.51,0.19,13.24,0.71,39.89,0.53,0.63,
1929,18.27,18.27,140264,218295,10070,9400,532164,440731,150334,227695,173292,168254,-22957,59441,14.23,5.57,0.52,2018,9,656,75,9.33,0.00,6.67,0.49,0.21,13.35,0.72,39.01,0.53,0.64,
1929,18.27,18.27,167431,74161,8947,17129,470979,343132,176379,91290,155240,140880,21138,-49590,14.23,5.57,0.52,2018,10,657,74,6.76,0.00,8.11,0.51,0.24,13.34,0.73,40.15,0.62,0.62,
1929,18.27,18.27,215501,120536,19998,24086,822194,595769,235500,144622,191774,174179,43726,-29557,14.23,5.57,0.52,2018,11,658,75,5.33,0.00,2.67,0.49,0.24,13.44,0.75,39.99,0.91,0.59,
1929,18.27,18.27,361063,182052,9345,26131,1137113,798869,370408,208183,235058,181219,135350,26964,14.23,5.57,0.52,2018,12,659,72,11.11,0.00,0.00,0.48,0.25,13.87,0.77,40.78,0.92,0.60,
1929,18.27,18.27,208942,82005,15836,12243,436057,290020,224779,94248,153764,123657,71014,-29409,15.23,5.16,0.55,2019,1,660,67,8.95,0.00,1.49,0.47,0.27,14.03,0.80,44.00,0.90,0.58,
1929,18.27,18.27,82148,60334,14366,9261,332823,261607,96514,69595,142246,126279,-45731,-56684,15.23,5.16,0.55,2019,2,661,69,2.90,0.00,13.04,0.48,0.25,14.19,0.77,42.25,0.96,0.62,
1929,18.27,18.27,126571,101479,22729,22036,469594,396287,149300,123515,165545,158918,-16244,-35403,15.23,5.16,0.55,2019,3,662,69,1.45,0.00,5.80,0.46,0.25,14.34,0.74,41.86,0.96,0.58,
1929,18.27,18.27,126262,97408,18430,10583,458409,326178,144693,107991,144937,118715,-243,-10724,15.23,5.16,0.55,2019,4,663,70,7.14,0.00,1.43,0.47,0.24,14.38,0.73,42.16,0.96,0.57,
1929,18.27,18.27,135006,104448,18727,20518,471125,419168,153733,124966,150538,115815,3195,9125,15.23,5.16,0.55,2019,5,664,65,7.69,0.00,4.61,0.48,0.23,14.43,0.71,40.15,0.95,0.57,
1929,18.27,18.27,138631,65038,17375,17210,509287,402069,156007,82248,164498,149396,-8490,-67174,15.23,5.16,0.55,2019,6,665,63,11.11,0.00,6.35,0.48,0.25,14.59,0.70,41.87,0.95,0.59,
1929,18.27,18.27,88078,53513,11612,13520,318626,295951,99690,67033,133410,116000,-33720,-48967,15.23,5.16,0.55,2019,7,666,61,4.92,0.00,0.00,0.54,0.25,14.46,0.75,42.34,0.95,0.13,
1929,18.27,18.27,162385,85869,26692,17555,629168,450217,189078,103424,159270,130467,29808,-27043,15.23,5.16,0.55,2019,8,667,60,15.00,0.00,1.67,0.53,0.23,14.45,0.77,43.83,0.95,0.10,
1929,18.27,18.27,140934,122693,15978,16957,513900,402732,156912,139650,170602,143758,-13689,-4108,15.23,5.16,0.55,2019,9,668,55,0.00,0.00,7.27,0.51,0.25,14.65,0.80,46.64,0.95,0.11,
1929,18.27,18.27,107850,80738,12509,14209,372149,328728,120359,94947,141359,123919,-21000,-28998,15.23,5.16,0.55,2019,10,669,59,0.00,0.00,1.70,0.53,0.27,15.21,0.81,44.41,0.95,0.10,
1940,41.43,27.53,286486,178375,33822,4589,821240,670552,320309,182964,217562,202516,102747,-19552,13.48,6.08,0.52,2018,1,648,76,5.26,0.00,0.00,0.51,0.39,13.61,0.88,46.11,0.97,0.50,
1940,41.43,27.53,255967,211627,35472,27243,957667,848628,291439,238870,235112,202793,56327,36077,13.48,6.08,0.52,2018,2,649,75,4.00,0.00,2.67,0.49,0.41,13.56,0.89,46.17,1.00,0.52,
1940,41.43,27.53,338226,261865,33398,25130,1100572,1024323,371624,286995,259091,262836,112532,24159,13.48,6.08,0.52,2018,3,650,76,3.95,0.00,2.63,0.46,0.42,13.63,0.89,46.39,1.00,0.51,
1940,41.43,27.53,374346,226436,32837,17754,1093090,834955,407183,244190,223906,211138,183277,33052,13.48,6.08,0.52,2018,4,651,73,4.11,3.37,1.37,0.48,0.41,13.64,0.90,48.37,1.00,0.53,
1940,41.43,27.53,289382,222413,42843,27765,1100818,1001386,332225,250178,235166,230096,97059,20082,13.48,6.08,0.52,2018,5,652,73,4.11,0.00,4.11,0.49,0.40,13.55,0.90,47.37,1.00,0.53,
